Date,Price,Open,High,Low,Vol.,Change %,SMA_7,SMA_30,RSI_14,Vol_30
2015-02-28,254.1,253.5,255.4,248.7,39410.0,0.23,242.11428571428573,233.59666666666666,47.33727809866597,4.006512528830695
2015-03-01,257.9,254.1,260.6,244.8,51330.0,1.53,245.28571428571428,234.46666666666667,69.52380950835973,4.004652983373284
2015-03-02,273.8,257.9,274.8,256.1,81090.0,6.13,250.28571428571428,236.31,74.86910993392448,3.9591805143017593
2015-03-03,280.6,273.8,287.1,266.1,164820.0,2.52,256.24285714285713,238.15333333333334,74.67018468277857,3.9491168225516042
2015-03-04,271.9,280.6,284.5,265.9,139000.0,-3.11,261.18571428571425,239.2533333333333,73.98692809103501,3.8851001703086756
2015-03-05,275.2,271.9,280.8,262.8,123640.0,1.22,266.7142857142857,240.84666666666666,72.77701776991952,3.7553652040901584
2015-03-06,272.6,275.2,278.0,269.0,98800.0,-0.97,269.4428571428571,242.38,69.2202462247731,3.762983485566053
2015-03-07,274.9,272.6,278.3,269.4,60720.0,0.86,272.4142857142857,244.32666666666665,70.25232402412303,3.636291356256449
2015-03-08,274.5,274.9,278.8,271.3,50400.0,-0.15,274.7857142857143,246.04333333333332,78.9552238640989,3.6185254665019695
2015-03-09,290.0,274.5,293.3,273.8,151770.0,5.66,277.1,248.12,82.24181358751403,3.720714753358718
2015-03-10,291.4,290.0,301.0,288.1,158180.0,0.47,278.64285714285717,250.37666666666667,82.52788102657507,3.6883504707933406
2015-03-11,295.6,291.4,297.7,288.9,79980.0,1.45,282.0285714285714,252.88666666666668,84.99399758475491,3.6601977837394397
2015-03-12,293.9,295.6,297.0,290.8,107320.0,-0.59,284.7,255.36,84.0855106748551,3.6642649762389055
2015-03-13,287.2,293.9,294.9,286.1,97340.0,-2.26,286.7857142857143,257.64,72.80108253018649,3.705228505215464
2015-03-14,281.6,287.2,288.4,279.3,75720.0,-1.95,287.74285714285713,259.6333333333333,67.42712292846666,3.7425697883524913
2015-03-15,284.9,281.6,286.4,280.4,39460.0,1.16,289.2285714285714,261.25666666666666,67.21938774309857,3.590383212025502
2015-03-16,290.4,284.9,294.0,284.8,66340.0,1.94,289.2857142857143,262.31666666666666,62.20588234013403,3.1931477641470534
2015-03-17,285.4,290.4,292.5,283.3,65010.00000000001,-1.73,288.4285714285714,264.05333333333334,53.62537763216374,2.581117551776965
2015-03-18,255.9,285.4,285.6,248.2,206740.0,-10.32,282.75714285714287,264.7233333333333,40.80459769458313,3.2710238827282314
2015-03-19,260.9,255.9,264.8,247.0,180690.0,1.96,278.04285714285714,265.31333333333333,41.93912062472206,3.243296694456896
2015-03-20,261.8,260.9,264.7,257.9,52830.0,0.33,274.4142857142857,266.2,43.79310344122864,3.172186979023182
2015-03-21,259.7,261.8,263.3,254.0,51650.0,-0.79,271.2857142857143,266.79333333333335,41.24423962468408,3.144764231061636
2015-03-22,268.6,259.7,270.4,259.0,56630.0,3.41,268.95714285714286,267.59666666666664,46.90451206026584,3.193522107059074
2015-03-23,265.5,268.6,271.0,259.4,81450.0,-1.16,265.4,268.3,35.22316042830968,3.2049340553043737
2015-03-24,246.7,265.5,267.0,242.7,151090.0,-7.06,259.87142857142857,268.66666666666663,27.716849447776283,3.408913754923247
2015-03-25,246.4,246.7,249.2,234.8,131440.0,-0.14,258.5142857142857,268.92,24.481327797274446,3.4030490723033826
2015-03-26,248.0,246.4,254.7,243.5,89470.0,0.67,256.6714285714285,269.2233333333333,26.168224295261055,3.4042032166468927
2015-03-27,247.2,248.0,250.1,244.5,62560.0,-0.33,254.58571428571426,269.55333333333334,27.876106190373108,3.402004817987235
2015-03-28,252.0,247.2,254.3,246.3,55060.0,1.95,253.4857142857143,270.07,33.48214285191122,3.4152906508647582
2015-03-29,242.1,252.0,252.8,238.9,77540.0,-3.94,249.70000000000002,269.69,27.754677750638592,3.2398366107516883
2015-03-30,246.8,242.1,248.8,236.6,85330.0,1.95,247.02857142857144,269.44666666666666,27.148846956183604,3.261033419871132
2015-03-31,244.1,246.8,248.7,241.2,75330.0,-1.07,246.65714285714284,268.9866666666667,27.819548867997042,3.2523248802104554
2015-04-01,246.2,244.1,247.7,239.6,67080.0,0.86,246.62857142857143,268.06666666666666,42.617960417098104,3.0378142474973724
2015-04-02,252.6,246.2,254.9,244.3,81370.0,2.58,247.28571428571428,267.1333333333333,43.815201183108584,3.0397576279665435
2015-04-03,254.5,252.6,256.5,251.3,71740.0,0.74,248.32857142857142,266.55333333333334,44.64023493942781,2.998164668477954
2015-04-04,252.9,254.5,255.2,250.3,30720.0,-0.62,248.45714285714286,265.81,44.970414191870006,2.987444396635305
2015-04-05,259.6,252.9,260.3,250.6,43830.0,2.67,250.95714285714283,265.37666666666667,43.1192660458154,3.0302312987851447
2015-04-06,255.0,259.6,261.5,252.3,45930.0,-1.8,252.12857142857143,264.7133333333333,42.15246635889182,3.0396205336365463
2015-04-07,253.0,255.0,255.6,250.1,44790.0,-0.78,253.40000000000003,263.99666666666667,56.287425133971524,3.04141270865481
2015-04-08,244.6,253.0,254.3,242.6,102650.0,-3.32,253.17142857142858,262.4833333333333,48.45360823576712,2.879890563054713
2015-04-09,243.3,244.6,246.2,237.6,69190.0,-0.51,251.84285714285716,260.88,45.94127805452193,2.8737784011384306
2015-04-10,234.7,243.3,244.1,231.3,100200.0,-3.53,249.01428571428573,258.84999999999997,40.4870623962432,2.897601782846153
2015-04-11,236.5,234.7,240.0,233.1,51990.0,0.75,246.67142857142858,256.93666666666667,37.63955342062271,2.910018841033782
2015-04-12,235.9,236.5,237.5,232.3,33030.0,-0.27,243.28571428571428,255.22666666666666,44.194756542720434,2.895357858095604
2015-04-13,223.6,235.9,236.8,220.4,105150.0,-5.2,238.79999999999998,253.29333333333332,30.983606550266003,3.005852911261147
2015-04-14,218.0,223.6,224.7,214.3,115190.0,-2.5,233.79999999999998,251.06333333333333,29.57746478225215,3.001188730003935
2015-04-15,223.0,218.0,223.6,217.1,77230.0,2.28,230.71428571428572,248.81666666666666,32.634730532082514,3.0126765889959453
2015-04-16,228.0,223.0,229.5,222.9,84890.0,2.25,228.52857142857144,246.9033333333333,31.192660543781358,3.0589838294709404
2015-04-17,222.6,228.0,229.3,220.6,66920.0,-2.36,226.79999999999998,245.79333333333335,26.850507977127577,2.487426219087006
2015-04-18,223.4,222.6,224.5,220.6,36540.0,0.34,224.92857142857142,244.54333333333332,28.340675471413036,2.4510101131394424
2015-04-19,223.0,223.4,226.9,222.0,35500.0,-0.15,223.08571428571426,243.25,20.388349509944334,2.4470586613224463
2015-04-20,224.2,223.0,226.7,221.6,44870.0,0.55,223.17142857142858,242.06666666666666,23.630136980636536,2.453853268243263
2015-04-21,233.7,224.2,235.3,223.3,68350.0,4.23,225.41428571428568,240.90333333333334,35.35660090295909,2.5025089938633576
2015-04-22,233.8,233.7,238.4,231.8,77560.0,0.02,226.95714285714286,239.8466666666667,40.624999990125836,2.4999223895997584
2015-04-23,235.4,233.8,236.1,232.6,42450.0,0.69,228.0142857142857,239.47,43.17789290838526,2.165042246939689
2015-04-24,231.1,235.4,236.6,229.1,69780.0,-1.83,229.22857142857146,238.96,46.64179103259352,2.187104736046254
2015-04-25,226.1,231.1,232.3,223.1,43780.0,-2.14,229.6142857142857,238.23,40.845070412467706,2.209094290926956
2015-04-26,218.7,226.1,226.7,214.1,100770.0,-3.29,229.0,237.28,36.47798741335384,2.276344745924489
2015-04-27,229.0,218.7,242.6,216.6,123410.0,4.69,229.68571428571428,236.51333333333332,54.38311687075704,2.423345483692432
2015-04-28,225.8,229.0,229.9,222.0,65970.0,-1.38,228.55714285714288,235.96999999999997,56.58783782445554,2.3338169859989244
2015-04-29,225.4,225.8,227.2,222.3,60890.0,-0.17,227.35714285714286,235.2566666666667,52.1978021844181,2.2981382019803496
2015-04-30,235.8,225.4,240.0,224.7,112240.0,4.59,227.41428571428574,234.98,56.49999998681663,2.45748420558278
2015-05-01,233.2,235.8,239.4,232.4,60140.0,-1.09,227.71428571428572,234.54666666666668,59.26573425122861,2.4573610740538387
2015-05-02,235.3,233.2,236.4,231.7,37080.0,0.91,229.02857142857144,233.96999999999997,60.17094015654024,2.4118324459061435
2015-05-03,240.0,235.3,243.6,233.8,55720.0,1.98,232.07142857142858,233.48666666666665,63.53503183296985,2.4391045323108647
2015-05-04,239.0,240.0,243.2,237.4,69120.0,-0.43,233.5,233.02333333333334,61.82108624815499,2.4381324113287173
2015-05-05,235.8,239.0,239.6,231.8,77870.0,-1.32,234.92857142857142,232.23,51.865008868097476,2.386717772200372
2015-05-06,230.0,235.8,237.1,228.2,103660.0,-2.46,235.58571428571426,231.39666666666665,46.93548386036935,2.404066597849512
2015-05-07,237.7,230.0,240.3,228.3,91050.0,3.35,235.85714285714286,230.88666666666666,51.68869308775851,2.4931214797203225
2015-05-08,243.7,237.7,247.0,235.8,87500.0,2.53,237.35714285714286,230.85666666666668,59.02578795377702,2.467488858002602
2015-05-09,241.4,243.7,247.9,238.5,62790.0,-0.96,238.22857142857143,230.79333333333335,61.40089417496849,2.4721705294004197
2015-05-10,240.0,241.4,244.8,238.2,44000.0,-0.6,238.22857142857143,230.97,67.43044188307647,2.38410321943466
2015-05-11,241.8,240.0,243.9,238.9,57170.0,0.77,238.62857142857143,231.14666666666668,62.16730036368167,2.3842939387177213
2015-05-12,241.6,241.8,243.0,239.2,40080.0,-0.1,239.45714285714286,231.33666666666664,65.92741933623009,2.3835837019846786
2015-05-13,236.4,241.6,243.9,234.1,84430.0,-2.15,240.37142857142857,231.76333333333335,60.11029410217745,2.2080137482911755
2015-05-14,236.9,236.4,239.2,232.4,71020.0,0.22,240.25714285714284,232.39333333333335,51.23595504006053,2.147997222755347
2015-05-15,237.2,236.9,238.8,235.5,46030.0,0.13,239.32857142857142,232.86666666666667,54.73933647473096,2.115240156469094
2015-05-16,236.2,237.2,237.8,234.6,27050.0,-0.41,238.58571428571432,233.14000000000001,51.09489049354423,2.0830361351232134
2015-05-17,236.3,236.2,237.8,235.4,28430.0,0.03,238.05714285714288,233.59666666666666,44.93150683208099,2.0291854716018665
2015-05-18,232.6,236.3,237.1,231.5,53140.0,-1.55,236.7428571428571,233.90333333333334,41.83673467893578,2.0544597969954133
2015-05-19,232.0,232.6,234.5,231.3,40940.0,-0.27,235.37142857142857,234.20333333333335,44.80874315225885,2.0551914640787508
2015-05-20,234.0,232.0,235.2,231.5,49690.0,0.84,235.0285714285714,234.53,56.09756095166559,2.057811609620479
2015-05-21,235.4,234.0,236.6,233.6,42940.0,0.61,234.81428571428572,234.58666666666664,45.66037733436802,1.911950589704252
2015-05-22,240.4,235.4,242.0,234.6,74110.0,2.12,235.27142857142857,234.80666666666667,43.5294117408073,1.949258892472785
2015-05-23,238.9,240.4,241.7,238.1,36030.0,-0.59,235.65714285714284,234.92333333333332,44.93927122958896,1.9501417867695976
2015-05-24,241.0,238.9,242.4,237.5,30260.0,0.85,236.32857142857142,235.2533333333333,51.96850390836371,1.9213862631998186
2015-05-25,237.4,241.0,241.8,235.8,26390.0,-1.48,237.01428571428573,235.63000000000002,41.911764684309986,1.8978124430419057
2015-05-26,237.8,237.4,239.0,235.6,37080.0,0.18,237.84285714285716,236.26666666666668,43.06569340865248,1.7812601764175615
2015-05-27,237.3,237.8,238.9,235.9,48030.0,-0.23,238.31428571428572,236.54333333333335,51.98237882256583,1.5774618052826532
2015-05-28,237.3,237.3,238.4,236.2,35750.0,0.0,238.58571428571426,236.92666666666668,50.90090086880112,1.5518028077117783
2015-05-29,237.0,237.3,237.9,235.1,38920.0,-0.12,238.09999999999997,237.31333333333333,49.54954951830199,1.551444451166925
2015-05-30,233.2,237.0,237.1,231.6,41630.0,-1.61,237.28571428571428,237.22666666666666,43.99999997535989,1.3423655993424533
2015-05-31,229.8,233.2,234.0,229.1,39000.0,-1.45,235.6857142857143,237.11333333333332,38.51590104101675,1.3537444452287437
2015-06-01,223.1,229.8,231.8,221.0,87060.0,-2.92,233.64285714285714,236.70666666666668,34.82428113458327,1.4389469329552234
2015-06-02,225.7,223.1,227.4,222.3,60810.0,1.17,231.91428571428574,236.23000000000002,40.540540523496354,1.4044381622995417
2015-06-03,225.6,225.7,227.9,223.7,54350.0,-0.07,230.24285714285716,235.78333333333333,36.624203805326665,1.4038988813175588
2015-06-04,224.2,225.6,226.7,223.5,44060.0,-0.61,228.3714285714286,235.39666666666668,32.1656050811999,1.3899861902891617
2015-06-05,225.3,224.2,226.4,222.1,56460.0,0.48,226.7,235.24000000000004,22.545454533976738,1.3242739932485936
2015-06-06,224.7,225.3,225.8,223.5,22470.0,-0.24,225.4857142857143,234.8066666666667,23.30827066442407,1.1570245728022122
2015-06-07,223.5,224.7,226.4,222.2,40480.0,-0.57,224.58571428571426,234.13333333333333,15.953307384305461,1.0389639512289157
2015-06-08,228.6,223.5,229.9,223.0,74150.0,2.28,225.37142857142857,233.70666666666665,33.823529394355404,1.1306588964975515
2015-06-09,229.6,228.6,231.4,227.5,54840.0,0.43,225.92857142857142,233.36,35.25179854339824,1.132986288987496
2015-06-10,228.8,229.6,230.4,227.8,41640.0,-0.34,226.3857142857143,232.92666666666668,34.87544482248187,1.1202288867101513
2015-06-11,229.9,228.8,230.6,228.5,38000.0,0.48,227.2,232.5366666666667,37.32876710539019,1.1266259769565046
2015-06-12,230.5,229.9,231.6,229.3,40750.0,0.25,227.94285714285712,232.34,38.983050828957076,1.0638851484979834
2015-06-13,232.5,230.5,233.1,229.0,38010.0,0.88,229.05714285714285,232.19333333333333,48.736462069230576,1.0770383508466985
2015-06-14,233.8,232.5,235.5,232.1,32900.0,0.55,230.52857142857144,232.08,57.81249996838368,1.082278832493522
2015-06-15,237.0,233.8,238.6,233.3,63470.0,1.39,231.72857142857146,232.10666666666665,81.44796374930895,1.1107887329256516
2015-06-16,249.8,237.0,254.1,235.7,122470.0,5.41,234.6142857142857,232.5566666666667,87.3065015101458,1.484498483369251
2015-06-17,247.4,249.8,258.5,245.1,121620.0,-0.98,237.27142857142857,233.05,81.50289014043233,1.4649037471809936
2015-06-18,248.4,247.4,251.9,242.5,78140.0,0.43,239.91428571428574,233.5966666666667,85.38011692411338,1.4624905540511446
2015-06-19,244.1,248.4,250.8,243.6,84700.0,-1.73,241.85714285714286,233.93333333333334,75.13368981144723,1.5007806780730257
2015-06-20,245.0,244.1,246.6,238.7,51280.0,0.35,243.64285714285714,234.25333333333336,76.92307689451131,1.498796030228615
2015-06-21,244.1,245.0,246.0,240.9,25150.0,-0.36,245.1142857142857,234.37666666666667,77.5401069228459,1.4537474760552818
2015-06-22,247.5,244.1,248.6,243.2,47590.0,1.38,246.6142857142857,234.66333333333336,76.4705882053056,1.4677529937199525
2015-06-23,243.8,247.5,247.7,242.3,38430.0,-1.5,245.75714285714284,234.7566666666667,68.48958330836314,1.4903530785856574
2015-06-24,240.6,243.8,244.5,239.1,47110.0,-1.31,244.78571428571428,234.86333333333332,64.4607842916065,1.4846539129973968
2015-06-25,242.6,240.6,243.6,239.3,40360.0,0.83,243.95714285714286,235.02333333333337,65.22781772390425,1.4912842956907593
2015-06-26,242.9,242.6,243.5,240.1,37620.0,0.16,243.78571428571428,235.21,64.97584538865544,1.4902273220094777
2015-06-27,250.7,242.9,251.6,241.8,54700.0,3.2,244.59999999999997,235.65666666666667,69.27966099640003,1.594535351914443
2015-06-28,248.9,250.7,251.6,246.6,39890.0,-0.74,245.28571428571428,236.05333333333334,65.82809222386592,1.6027599758632154
2015-06-29,257.0,248.9,257.5,248.0,92640.0,3.25,246.64285714285714,236.8466666666667,69.01140682573836,1.6607192736119774
2015-06-30,264.1,257.0,268.7,255.4,116530.0,2.78,249.54285714285717,237.98999999999998,65.24520253915918,1.683212616588541
2015-07-01,257.6,264.1,265.0,254.4,66940.0,-2.46,251.9714285714286,239.14,59.99999998352938,1.6530184511974342
2015-07-02,254.9,257.6,261.3,253.1,45010.0,-1.06,253.72857142857146,240.11333333333332,56.166982907280065,1.6715607683533422
2015-07-03,255.4,254.9,256.7,252.4,36580.0,0.2,255.51428571428573,241.10666666666665,61.55419221141594,1.6695646414419503
2015-07-04,260.5,255.4,261.1,253.4,32950.0,2.02,256.9142857142857,242.31666666666666,64.59510356112365,1.6822003926163802
2015-07-05,270.1,260.5,274.1,257.6,48450.0,3.68,259.9428571428572,243.81,71.0355986894094,1.778576338845935
2015-07-06,269.1,270.1,277.5,266.5,90580.0,-0.39,261.6714285714286,245.29,68.18181816574837,1.7812919565534229
2015-07-07,266.2,269.1,271.3,263.2,41610.0,-1.07,261.9714285714286,246.7133333333333,69.1126279698365,1.795066963179372
2015-07-08,268.6,266.2,273.6,263.2,45290.0,0.91,263.54285714285714,248.04666666666668,74.22145326921967,1.7680863088100258
2015-07-09,269.1,268.6,272.3,265.1,48390.0,0.19,265.57142857142856,249.36333333333332,73.53463586093272,1.7692124359944241
2015-07-10,283.6,269.1,297.9,266.9,117170.0,5.38,269.6,251.19,78.86524821128913,1.9674733198615366
2015-07-11,292.0,283.6,298.8,282.3,46490.0,2.94,274.1,253.26000000000002,79.04360054702371,2.0072402281073614
2015-07-12,310.4,292.0,315.9,291.3,120700.0,6.33,279.85714285714283,255.92333333333335,85.0627137834563,2.241093329235528
2015-07-13,290.4,310.4,310.9,276.9,146850.0,-6.47,282.90000000000003,257.85333333333335,66.7670682637074,2.6258767337193905
2015-07-14,287.0,290.4,297.0,285.2,60620.0,-1.17,285.87142857142857,259.62666666666667,61.939520324638615,2.6496733479004297
2015-07-15,283.4,287.0,292.9,283.2,59580.0,-1.23,287.9857142857143,261.17333333333335,63.870967732320445,2.6699175801991775
2015-07-16,276.6,283.4,290.8,273.3,121320.0,-2.41,289.0571428571429,262.06666666666666,61.17404736502124,2.5671439696516254
2015-07-17,279.6,276.6,280.8,271.2,62120.0,1.1,288.4857142857143,263.14000000000004,62.148594368774276,2.5574493624270405
2015-07-18,274.0,279.6,282.5,243.2,55340.0,-1.99,285.9142857142857,263.9933333333333,56.74325673532059,2.5956880468925334
2015-07-19,273.2,274.0,277.1,271.9,30200.0,-0.32,280.6,264.96333333333337,51.697699882543574,2.569163198442063
2015-07-20,277.7,273.2,278.9,271.8,46600.0,1.65,278.7857142857143,266.05333333333334,54.53586497084909,2.5791069469251027
2015-07-21,275.1,277.7,281.0,274.2,49050.0,-0.93,277.0857142857143,267.0866666666667,54.70899470088967,2.5873712972598697
2015-07-22,276.5,275.1,277.4,273.1,41970.0,0.5,276.1,268.05333333333334,54.22459892236206,2.5812302377411145
2015-07-23,275.5,276.5,277.9,274.5,35660.0,-0.34,275.9428571428571,269.10999999999996,53.40425531119508,2.5603547033361838
2015-07-24,288.4,275.5,289.8,274.3,74360.0,4.66,277.2,270.7033333333333,52.59740258943325,2.650003253088281
2015-07-25,288.7,288.4,291.2,284.7,41650.0,0.13,279.3,272.24,48.04270461835585,2.651354024063686
2015-07-26,291.8,288.7,293.3,286.8,30990.0,1.05,281.95714285714286,273.87,36.52173912302454,2.651047266495745
2015-07-27,293.0,291.8,295.8,285.4,69710.0,0.42,284.14285714285717,275.28,52.58964141959649,2.6069264282480265
2015-07-28,293.7,293.0,296.7,291.7,49070.0,0.24,286.8,276.77333333333337,57.05263156213179,2.5962751611959085
2015-07-29,288.4,293.7,294.7,286.9,50670.0,-1.81,288.5,277.82,55.08130079733454,2.581582892313207
2015-07-30,287.0,288.4,289.9,284.9,44790.0,-0.47,290.14285714285717,278.5833333333333,61.87214609894491,2.546991373654499
2015-07-31,283.7,287.0,288.7,280.8,49210.0,-1.15,289.47142857142853,279.4533333333333,54.64852605974867,2.5088191342292947
2015-08-01,280.5,283.7,284.5,276.3,39430.0,-1.15,288.3,280.3066666666667,57.79376496860637,2.5106202008871463
2015-08-02,281.4,280.5,282.5,275.9,35670.0,0.32,286.8142857142857,281.17333333333335,59.80861242015975,2.510468564589541
2015-08-03,281.6,281.4,285.0,278.9,45890.0,0.08,285.18571428571425,281.87666666666667,55.19999997939198,2.4909850334317096
2015-08-04,284.3,281.6,285.7,279.6,44840.0,0.97,283.84285714285716,282.35,62.234042530019174,2.4116603952605216
2015-08-05,281.7,284.3,285.5,280.5,38290.0,-0.91,282.88571428571424,282.77000000000004,56.70103090737584,2.4179003192898914
2015-08-06,278.0,281.7,282.0,276.5,33260.0,-1.32,281.59999999999997,283.1633333333333,53.01204817488744,2.422788836676776
2015-08-07,277.9,278.0,279.6,274.3,42810.0,-0.04,280.7714285714286,283.47333333333336,31.707317057703634,2.419033838672549
2015-08-08,258.6,277.9,278.9,257.4,82540.0,-6.94,277.64285714285717,283.12333333333333,18.44863731114708,2.742721527845931
2015-08-09,263.9,258.6,266.8,258.6,57480.0,2.04,275.14285714285717,282.46666666666664,22.044088170167825,2.575462373396433
2015-08-10,263.3,263.9,266.6,260.5,48570.0,-0.22,272.5285714285714,281.51,19.878296140399527,2.505984469408922
2015-08-11,269.0,263.3,269.9,261.4,51360.0,2.18,270.3428571428571,280.13,27.25598526000755,2.225503197651668
2015-08-12,267.7,269.0,271.5,263.7,56730.0,-0.51,268.3428571428571,279.37333333333333,29.423459236343263,1.9138707543528095
2015-08-13,263.4,267.7,268.4,261.3,56490.0,-1.58,266.25714285714287,278.5866666666667,27.8195488648594,1.9220958388676357
2015-08-14,265.0,263.4,267.2,260.2,52330.0,0.6,264.4142857142857,277.97333333333336,31.844660185517867,1.9194840362754824
2015-08-15,260.5,265.0,266.5,259.4,38910.0,-1.7,264.6857142857143,277.43666666666667,31.060606052370204,1.8955878595656042
2015-08-16,257.1,260.5,261.9,254.6,69040.0,-1.31,263.7142857142857,276.6866666666666,28.028933085128244,1.890473546465074
2015-08-17,257.1,257.1,259.9,252.9,47880.0,0.0,262.8285714285715,276.1233333333333,27.76769509276309,1.862443210581964
2015-08-18,246.7,257.1,257.5,245.7,94500.0,-4.05,259.64285714285717,275.23999999999995,20.06369426304302,1.9911121192096506
2015-08-19,226.0,246.7,247.9,214.3,245820.0,-8.4,253.68571428571428,273.51666666666665,15.574783680864599,2.4425590499807495
2015-08-20,234.7,226.0,238.0,225.5,90980.0,3.83,249.58571428571432,272.16999999999996,24.796274734026127,2.5750655833628526
2015-08-21,232.4,234.7,236.3,230.5,57650.0,-0.96,244.92857142857142,270.7,24.17707150580607,2.5693830378909017
2015-08-22,229.5,232.4,235.1,221.0,74210.0,-1.23,240.5,269.1666666666667,29.70711296491065,2.5720750824741176
2015-08-23,226.8,229.5,232.7,224.3,48840.0,-1.22,236.17142857142858,267.11333333333334,23.154848041618365,2.3760130084010775
2015-08-24,211.4,226.8,228.4,207.8,196700.0,-6.76,229.64285714285714,264.5366666666667,19.070321808498335,2.607686251489256
2015-08-25,220.5,211.4,226.6,196.3,190790.0,4.29,225.90000000000003,262.16,22.222222218658473,2.7582633216796624
2015-08-26,225.0,220.5,230.7,218.8,92810.0,2.02,225.7571428571429,259.8933333333333,26.40883977492014,2.799664676144227
2015-08-27,222.7,225.0,228.4,222.0,60250.0,-1.0,224.04285714285714,257.5266666666667,27.005649713242008,2.7923343342948646
2015-08-28,231.6,222.7,234.8,219.6,90660.0,4.0,223.92857142857142,255.63333333333333,32.567849682088166,2.9239858051134466
2015-08-29,228.5,231.6,233.1,226.4,43740.0,-1.36,223.78571428571428,253.68333333333334,33.05084745272548,2.9262293025382795
2015-08-30,228.4,228.5,232.3,225.4,39810.0,-0.04,224.0142857142857,251.84,34.24807902876533,2.927569722954144
2015-08-31,229.5,228.4,231.8,224.2,54510.0,0.47,226.59999999999997,250.14,35.03253795563492,2.933517072353983
2015-09-01,227.2,229.5,231.4,225.8,66540.0,-1.0,227.55714285714285,248.33333333333334,38.40665873320218,2.9287497038131116
2015-09-02,228.6,227.2,230.6,225.6,58770.0,0.64,228.07142857142858,246.56666666666666,52.00617282827022,2.935465049608059
2015-09-03,226.2,228.6,229.6,225.4,54150.0,-1.06,228.57142857142858,244.63000000000002,42.73504272481549,2.920183508640701
2015-09-04,230.3,226.2,231.1,225.8,61760.0,1.79,228.38571428571427,242.91666666666666,48.258706456457304,2.9554559715886786
2015-09-05,233.7,230.3,235.6,228.3,48280.0,1.49,229.1285714285714,241.44,53.45394735611252,2.977216570178647
2015-09-06,239.9,233.7,243.6,234.7,66270.0,2.65,230.77142857142857,240.17333333333332,60.1866251812968,3.03261095351868
2015-09-07,239.6,239.9,242.7,237.5,57190.0,-0.12,232.21428571428572,239.54,78.65853656298329,2.7734628340674043
2015-09-08,243.2,239.6,246.4,239.2,76350.0,1.53,234.5,238.85,75.97254002142749,2.760682928169085
2015-09-09,237.4,243.2,244.3,236.5,69260.0,-2.4,235.7571428571429,237.98666666666665,63.77777775793575,2.788840013462377
2015-09-10,238.1,237.4,240.6,234.3,60540.0,0.28,237.45714285714286,236.95666666666665,67.74193546201869,2.7517411207091182
2015-09-11,239.9,238.1,241.0,237.4,45770.0,0.76,238.82857142857145,236.03,61.432506863359315,2.7592770167512337
2015-09-12,235.6,239.9,240.3,233.3,43770.0,-1.79,239.1,235.10333333333335,59.4666666444657,2.7628268257284407
2015-09-13,230.2,235.6,236.2,228.3,51600.0,-2.3,237.71428571428572,233.94333333333333,52.1028037212747,2.779666419248545
2015-09-14,229.9,230.2,232.6,226.0,61100.0,-0.12,236.32857142857142,232.92333333333335,50.476190459365014,2.7697570539544096
2015-09-15,229.5,229.9,242.8,228.0,49520.0,-0.17,234.37142857142857,232.00333333333336,52.8678304054825,2.764358564995005
2015-09-16,228.6,229.5,230.9,225.1,51910.0,-0.41,233.1142857142857,231.0533333333333,49.99999998232316,2.7636279670442367
2015-09-17,232.7,228.6,235.2,227.9,56060.0,1.8,232.34285714285713,230.58666666666664,57.86924937505637,2.6995395307644765
2015-09-18,232.2,232.7,234.7,230.6,53170.0,-0.22,231.24285714285716,230.79333333333335,52.51989387970073,2.2066359948555787
2015-09-19,231.1,232.2,233.4,230.2,34470.0,-0.47,230.59999999999997,230.67333333333332,46.32768359749745,2.0936315312167317
2015-09-20,231.1,231.1,232.7,229.9,33150.0,0.0,230.72857142857143,230.63000000000002,34.931506832566924,2.0862556515627055
2015-09-21,226.3,231.1,231.6,225.0,53430.0,-2.06,230.21428571428572,230.52333333333337,30.267062301966092,2.1085369989310685
2015-09-22,230.0,226.3,233.2,224.1,71550.0,1.63,230.28571428571428,230.63000000000002,30.473372768442843,2.1170723930089275
2015-09-23,229.9,230.0,232.2,228.5,43600.0,-0.05,230.47142857142856,231.24666666666664,36.6548042522003,1.680065543329849
2015-09-24,233.8,229.9,235.8,229.6,72120.0,1.68,230.62857142857143,231.69,43.130990396043565,1.5264895118815005
2015-09-25,235.0,233.8,237.6,232.7,61580.0,0.54,231.02857142857144,232.02333333333334,42.01954395477924,1.489293939012972
2015-09-26,234.3,235.0,235.7,232.7,40290.0,-0.31,231.48571428571427,232.41,47.60147599016889,1.4760897396633423
2015-09-27,232.5,234.3,234.8,231.8,36140.0,-0.77,231.68571428571428,232.44000000000003,54.893616988573946,1.2963037195551437
2015-09-28,238.9,232.5,240.4,232.4,64280.0,2.74,233.4857142857143,232.7866666666667,65.20270267186353,1.3603071407739298
2015-09-29,236.7,238.9,240.4,234.8,57300.0,-0.9,234.44285714285715,233.06333333333333,61.4649681254614,1.373598554347271
2015-09-30,235.9,236.7,237.8,234.4,50520.0,-0.33,235.29999999999998,233.27666666666667,61.661341825454954,1.374501999680467
2015-10-01,237.1,235.9,238.7,234.7,52880.0,0.47,235.77142857142857,233.60666666666665,57.7464788447728,1.359999830966552
2015-10-02,236.7,237.1,238.4,235.1,47940.0,-0.14,236.0142857142857,233.87666666666664,57.950530006667506,1.3577764107570733
2015-10-03,238.6,236.7,239.5,236.1,43310.0,0.79,236.62857142857143,234.29,62.88659790788955,1.3440584021927438
